0	6054	6054.0	6054.0
1	5868	5961.0	6147.0
2	5375	5765.66666666667	6338.64562691642
3	5445	5685.5	6254.13784608483
4	5715	5691.4	6200.55239368975
5	6308	5794.16666666667	6447.81021546746
6	6072	5833.85714285714	6469.4845526513
7	5659	5812.0	6417.71940698644
8	6009	5833.88888888889	6418.23615584156
9	6546	5905.1	6605.00882263335
10	6187	5930.72727272727	6617.46506358229
11	5985	5935.25	6593.43544752473
12	5539	5904.76923076923	6571.46263457233
13	5523	5877.5	6549.36254971853
14	5575	5857.33333333333	6523.72727755018
15	5421	5830.0625	6508.99381786286
16	4993	5780.82352941176	6548.28664913701
17	5037	5739.5	6559.49789972631
18	4662	5682.78947368421	6614.75797980386
19	4411	5619.2	6683.36739284757
20	4286	5555.71428571429	6739.33619169885
21	4184	5493.36363636364	6783.26265220727
22	3912	5424.60869565217	6841.46998359209
23	3697	5352.625	6901.99979998654
24	3365	5273.12	6979.39081742612
25	3296	5197.07692307692	7034.91251655068
26	3221	5123.88888888889	7075.71282853048
27	3063	5050.28571428571	7113.93323797788
28	2702	4969.31034482759	7170.71366549865
29	2798	4896.93333333333	7197.43228984014
30	2351	4814.8064516129	7250.1617039313
31	2207	4733.3125	7296.3438321095
32	1996	4650.36363636364	7343.08918216547
33	2255	4579.91176470588	7353.48174569543
34	2082	4508.54285714286	7366.09742976439
35	1955	4437.61111111111	7377.53954099499
36	1848	4367.62162162162	7386.72212669787
37	2004	4305.42105263158	7379.13201502417
38	1880	4243.23076923077	7372.66048582209
39	1723	4180.225	7368.91979528851
40	1635	4118.14634146341	7364.12563481593
41	1812	4063.2380952381	7346.5232621903
42	1870	4012.23255813953	7323.77715207457
43	1678	3959.18181818182	7305.99618608798
44	1859	3912.51111111111	7279.3504102421
45	2026	3871.5	7246.69253557096
46	2079	3833.36170212766	7212.29300555512
47	2089	3797.02083333333	7177.49457946181
48	1995	3760.24489795918	7144.62970096162
49	2387	3732.78	7105.14209894489
50	2324	3705.1568627451	7067.06659949398
51	2713	3686.07692307692	7026.63788117856
52	2818	3669.69811320755	6987.01525118939
53	3047	3658.16666666667	6948.91046978744
54	3247	3650.69090909091	6913.23218011323
55	3198	3642.60714285714	6878.10979046123
56	3482	3639.78947368421	6847.06219031668
57	3881	3643.94827586207	6824.07194342951
58	4008	3650.1186440678	6804.57733592122
59	4155	3658.53333333333	6789.26433352411
60	4203	3667.45901639344	6775.49970591274
61	4496	3680.82258064516	6770.7556736507
62	4500	3693.8253968254	6765.96896447928
63	4558	3707.328125	6762.90366519467
64	4598	3721.03076923077	6760.92714335996
65	5242	3744.07575757576	6783.6536650871
66	5195	3765.73134328358	6802.99070456839
67	5475	3790.86764705882	6833.6648683555
68	5687	3818.34782608696	6872.82579948619
69	6281	3853.52857142857	6941.91866006566
70	6208	3886.69014084507	7003.05441092592
71	6061	3916.88888888889	7053.10301769585
72	6142	3947.3698630137	7104.69141743461
73	6716	3984.78378378378	7185.20712183329
74	6718	4021.22666666667	7261.48172779311
75	7040	4060.94736842105	7352.51614964852
76	6345	4090.61038961039	7401.38163660977
77	6455	4120.92307692308	7453.14253854831
78	6504	4151.08860759494	7504.74941771785
79	5812	4171.85	7524.85760661231
80	6313	4198.28395061728	7563.91359999159
81	6408	4225.23170731707	7605.26217764849
82	6619	4254.07228915663	7654.04047870495
83	6686	4283.02380952381	7703.61534812103
84	6431	4308.29411764706	7740.10994738987
85	6853	4337.88372093023	7793.03914662155
86	6569	4363.52873563218	7831.54212354839
87	6892	4392.26136363636	7881.92342716992
88	6371	4414.49438202247	7909.47776753982
89	6410	4436.66666666667	7937.26674220927
90	6004	4453.89010989011	7950.50736938377
91	6100	4471.78260869565	7966.05919397655
92	6071	4488.97849462366	7980.03792008873
93	6155	4506.70212765957	7995.92797400291
94	5795	4520.26315789474	8001.02302908471
95	6135	4537.08333333333	8015.15652676801
